ville1,ville2,distance,id_liaison
436,446,11.314231151764714,3407
436,447,13.450552719865478,3408
436,452,11.966057754733368,3409
436,453,8.28218030916252,3410
436,457,10.1900097676487,3411
436,459,13.42083858111102,3412
436,463,13.037916229055199,3413
436,464,11.98383849164483,3414
436,465,9.192185679955498,3415
436,467,11.633364518054796,3416
436,479,9.521731595284779,3417
436,484,9.664557933595766,3418
437,439,8.434473636450159,3419
437,440,13.770757264025956,3420
437,441,13.414060584379424,3421
437,443,11.225964355670884,3422
437,445,7.778977101596207,3423
437,449,11.962105080167163,3424
437,450,9.857504490249786,3425
437,451,7.358186630527869,3426
437,454,8.402141011168156,3427
437,456,12.659230628237253,3428
437,462,9.305016869567323,3429
437,466,11.941781143471376,3430
437,475,2.8376470085714627,3431
437,481,10.414322735934894,3432
438,446,3.7408219771357114,3433
438,447,6.075270614875906,3434
438,452,7.652789311117944,3435
438,453,2.1732877404076416,3436
438,455,14.715563556654939,3437
438,457,3.5369845428476174,3438
438,459,6.532789483665034,3439
438,463,14.655463230691414,3440
438,464,5.904054239496804,3441
438,465,12.628026524143984,3442
438,467,4.433401247501722,3443
438,469,10.908162231013035,3444
438,474,12.114663170953865,3445
438,479,4.881390276167185,3446
438,484,9.25586481423483,3447
439,440,6.223631301562986,3448
439,443,12.466150502136477,3449
439,445,12.945639049431767,3450
439,449,11.701210791382447,3451
439,450,2.194715716295199,3452
439,454,5.506760823147183,3453
439,462,6.998774606800359,3454
439,466,4.99360394070479,3455
439,475,9.5860386155461,3456
439,476,8.75253107233668,3457
439,481,10.315430792762907,3458
440,443,12.722607416342356,3459
440,444,9.795900572527483,3460
440,449,11.074281316884571,3461
440,450,6.798322401684458,3462
440,454,11.331397432666932,3463
440,461,13.342631185808653,3464
440,462,12.68193275874075,3465
440,466,1.9732952659450793,3466
440,475,13.977129673227115,3467
440,476,10.632043764583157,3468
440,477,10.307515019047814,3469
441,443,6.798040511982659,3470
441,449,8.826038620538831,3471
441,451,12.532883018534024,3472
441,463,9.207503863114066,3473
441,475,10.579270326939579,3474
441,484,13.109017077579264,3475
442,478,10.615874062736959,3476
443,449,2.110145273072988,3477
443,450,14.649222725612747,3478
443,451,14.197767095532813,3479
443,466,11.047861324952834,3480
443,475,8.825311604916031,3481
444,450,14.516927078393309,3482
444,461,11.448828006468307,3483
444,466,11.765869515884887,3484
444,476,13.727096718978212,3485
444,477,8.413708941038289,3486
445,450,13.11728083741895,3487
445,451,9.674348852277477,3488
445,454,9.029528201727924,3489
445,456,4.9367032417897105,3490
445,462,8.611161087716939,3491
445,472,11.817570529475658,3492
445,475,10.309982678575343,3493
445,481,6.767064845220667,3494
446,447,2.534664976802639,3495
446,452,8.284780747607412,3496
446,453,4.28978829968959,3497
446,455,14.437654199489273,3498
446,457,2.626253705176183,3499
446,459,4.777032655186524,3500
446,464,5.484306127454642,3501
446,467,2.8936149887020575,3502
446,469,8.277623677740117,3503
446,470,14.791020222597668,3504
446,474,8.83386688857035,3505
446,479,5.250985448620083,3506
446,484,10.652034992208117,3507
447,452,10.409240004963264,3508
447,453,6.824280072607131,3509
447,457,3.509153664133373,3510
447,459,6.130630261192992,3511
447,464,7.436907810028141,3512
447,467,4.856029171577828,3513
447,469,8.378303391053318,3514
447,470,13.874908451217538,3515
447,474,6.3101638518214,3516
447,479,5.720317403521141,3517
447,484,11.036757420850675,3518
448,452,9.696434252416571,3519
448,453,14.73812912685892,3520
448,455,3.2376265514125024,3521
448,459,11.060206915967502,3522
448,464,10.89037250875329,3523
448,467,13.063855766810397,3524
448,468,4.079514703685312,3525
448,469,9.384594153051449,3526
448,470,12.3651247696506,3527
448,480,11.414830083381117,3528
448,483,13.123301241365173,3529
448,485,8.611553153852125,3530
449,450,13.826434248431845,3531
449,466,9.545230392466841,3532
449,475,9.878478172070842,3533
450,454,4.589020139643451,3534
450,458,13.099149126586257,3535
450,462,5.8872693861239265,3536
450,466,6.147395244703615,3537
450,475,11.386749427337623,3538
450,476,6.578460444268326,3539
450,481,9.352390202747273,3540
451,456,13.926464189895686,3541
451,475,6.888376066849313,3542
452,453,5.483171706874982,3543
452,455,7.2033023970220205,3544
452,457,10.227391274203,3545
452,459,4.954234026891369,3546
452,464,3.031130343919213,3547
452,465,10.62295628971095,3548
452,467,5.553589555479038,3549
452,468,13.560963076072959,3550
452,469,8.147003738153236,3551
452,479,12.349050152830921,3552
453,455,12.584648635838734,3553
453,457,5.228369775557256,3554
453,459,5.151834454354183,3555
453,464,4.018097986854815,3556
453,465,11.493087021798035,3557
453,467,3.4085398050487514,3558
453,469,9.690981059453582,3559
453,474,13.117770806506858,3560
453,479,6.985473896665474,3561
453,484,11.400273410585717,3562
454,456,11.646680972322205,3563
454,458,12.192436794373124,3564
454,462,1.5248337964965957,3565
454,466,10.420931039935667,3566
454,475,10.81724137406171,3567
454,476,7.775670126870781,3568
454,481,4.837146470601966,3569
455,459,9.830237476986667,3570
455,464,9.082763529728776,3571
455,465,14.733083610850482,3572
455,467,11.553157404207314,3573
455,468,7.284821873349347,3574
455,469,9.579514397478958,3575
455,470,14.298075576167692,3576
455,480,10.086230747920052,3577
455,483,12.136877199739287,3578
455,485,8.739785463017851,3579
456,462,10.640141639708068,3580
